일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2018/11/06","41500","-50","-0.12","42100","42450","40900","628064","26100525050","3273715423500","78884709"
"2018/11/05","41550","-1450","-3.37","42750","42750","41150","649012","26998635700","3277659658950","78884709"
"2018/11/02","43000","2800","6.97","40600","43050","40600","895115","37502597800","3392042487000","78884709"
"2018/11/01","40200","-1550","-3.71","41950","42850","40200","1024092","42253332400","3171165301800","78884709"
"2018/10/31","41750","-1400","-3.24","43200","43350","41300","839369","35188059400","3293436600750","78884709"
"2018/10/30","43150","1150","2.74","41800","43250","41200","694831","29538220250","3403875193350","78884709"
"2018/10/29","42000","-600","-1.41","42250","43750","41450","883602","37493263200","3313157778000","78884709"
"2018/10/26","42600","-1350","-3.07","44350","44400","40850","880568","37243932200","3360488603400","78884709"
"2018/10/25","43950","-400","-0.90","43000","45000","42200","760538","33341569900","3466982960550","78884709"
"2018/10/24","44350","-3800","-7.89","48600","48600","44000","1931892","86855154400","3498536844150","78884709"
"2018/10/23","48150","-600","-1.23","48750","49800","47450","586303","28299924900","3798298738350","78884709"
"2018/10/22","48750","-850","-1.71","49400","49400","48000","394504","19249164700","3845629563750","78884709"
"2018/10/19","49600","1100","2.27","48200","49750","47600","439369","21534891100","3912681566400","78884709"
"2018/10/18","48500","-1900","-3.77","50500","50900","47900","557559","27230875900","3793224964000","78210824"
"2018/10/17","50400","300","0.60","51200","51200","50000","323697","16400830300","3941825529600","78210824"
"2018/10/16","50100","900","1.83","49500","50700","49100","274070","13705010650","3918362282400","78210824"
"2018/10/15","49200","-1500","-2.96","50700","51900","48800","494469","24800524500","3847972540800","78210824"
"2018/10/12","50700","1350","2.74","49250","51600","48500","782983","39100033950","3965288776800","78210824"
"2018/10/11","49350","-2250","-4.36","49000","50900","48250","1186200","58547364850","3859704164400","78210824"
"2018/10/10","51600","-1400","-2.64","53900","53900","50700","795861","41030101600","4035678518400","78210824"
"2018/10/08","53000","-500","-0.93","53500","54800","52000","644845","34439195700","4145173672000","78210824"
"2018/10/05","53500","-600","-1.11","53900","55500","52600","645634","34644651100","4184279084000","78210824"
"2018/10/04","54100","-600","-1.10","55800","56500","53300","753366","41282266300","4231205578400","78210824"
"2018/10/02","54700","200","0.37","54900","55900","54200","735578","40577441900","4278132072800","78210824"
"2018/10/01","54500","2200","4.21","52600","54700","52100","1001216","54067873100","4262489908000","78210824"
"2018/09/28","52300","900","1.75","51500","52300","51100","542214","28024488248","4090426095200","78210824"
"2018/09/27","51400","-200","-0.39","52200","52300","50800","671659","34594362400","4020036353600","78210824"
"2018/09/21","51600","300","0.58","51500","52400","50700","1087475","55977364400","4035678518400","78210824"
"2018/09/20","51300","-600","-1.16","52600","52900","50600","722087","37025605200","4012215271200","78210824"
"2018/09/19","51900","200","0.39","51800","52800","51000","529958","27573006600","4059141765600","78210824"
"2018/09/18","51700","-1100","-2.08","52400","53200","51100","760061","39380391350","4041616635100","78174403"
"2018/09/17","52800","100","0.19","53100","53500","51800","428553","22500885400","4127608478400","78174403"
"2018/09/14","52700","100","0.19","52800","53200","51900","372646","19554403400","4119791038100","78174403"
"2018/09/13","52600","-400","-0.75","53000","53200","51800","560427","29450093100","4111973597800","78174403"
"2018/09/12","53000","400","0.76","52300","53500","51000","614793","32260315500","4143243359000","78174403"
"2018/09/11","52600","600","1.15","52800","53300","51800","717615","37765929100","4111973597800","78174403"
"2018/09/10","52000","2600","5.26","49950","52100","49800","1299871","66863900500","4065068956000","78174403"
"2018/09/07","49400","1850","3.89","48100","49550","47450","791012","38716951650","3861815508200","78174403"
"2018/09/06","47550","500","1.06","47100","48550","47000","561082","26819205400","3717192862650","78174403"
"2018/09/05","47050","-1400","-2.89","48900","48950","46950","507205","24268831750","3678105661150","78174403"
"2018/09/04","48450","500","1.04","48050","48550","47650","295913","14224766500","3787549825350","78174403"
"2018/09/03","47950","50","0.10","48250","48950","47800","366280","17691184650","3748462623850","78174403"
"2018/08/31","47900","-400","-0.83","47400","48050","46850","623104","29522053200","3744553903700","78174403"
"2018/08/30","48300","-550","-1.13","48900","48900","48000","413084","20002079650","3775823664900","78174403"
"2018/08/29","48850","150","0.31","48350","49100","48000","474558","23054494550","3818819586550","78174403"
"2018/08/28","48700","750","1.56","48700","49650","48000","768227","37659000650","3807093426100","78174403"
"2018/08/27","47950","-100","-0.21","47350","48450","46900","585902","28115693050","3748462623850","78174403"
"2018/08/24","48050","-50","-0.10","48200","48450","47350","370566","17755380850","3756280064150","78174403"
"2018/08/23","48100","2000","4.34","46400","48400","46250","969472","46352619050","3760188784300","78174403"
"2018/08/22","46100","1450","3.25","44350","46800","44350","972962","44869123950","3603839978300","78174403"
"2018/08/21","44650","-250","-0.56","44950","45000","44350","348873","15582314200","3490487093950","78174403"
"2018/08/20","44900","200","0.45","45050","45600","44800","962068","43268141750","3510030694700","78174403"
"2018/08/17","44700","-400","-0.89","45550","45550","44300","396046","17687098000","3494395814100","78174403"
"2018/08/16","45100","-150","-0.33","45100","46000","44950","471579","21362789200","3480845736500","77180615"
"2018/08/14","45250","1400","3.19","43900","45300","43450","547718","24394138300","3492422828750","77180615"
"2018/08/13","43850","-1000","-2.23","45000","45500","43750","535654","23756875450","3384369967750","77180615"
"2018/08/10","44850","1150","2.63","44350","45050","44200","598091","26758869150","3461550582750","77180615"
"2018/08/09","43700","-50","-0.11","43300","44350","43200","486964","21220726250","3372792875500","77180615"
"2018/08/08","43750","-550","-1.24","44400","44800","43450","526703","23186910800","3376651906250","77180615"
"2018/08/07","44300","-250","-0.56","44600","44950","43650","530345","23377109800","3419101244500","77180615"
"2018/08/06","44550","-1050","-2.30","45700","45950","44200","410763","18400827750","3438396398250","77180615"
"2018/08/03","45600","1050","2.36","44900","45600","44850","416051","18842463750","3519436044000","77180615"
"2018/08/02","44550","-750","-1.66","45050","46400","44350","567363","25603849950","3438396398250","77180615"
"2018/08/01","45300","0","0.00","45300","45450","44500","395877","17879466550","3496281859500","77180615"
"2018/07/31","45300","1350","3.07","43950","45300","43650","810082","36286318950","3496281859500","77180615"
"2018/07/30","43950","800","1.85","43050","44350","43050","988047","43437217650","3392088029250","77180615"
"2018/07/27","43150","150","0.35","43100","43950","42750","1282703","55594757250","3330343537250","77180615"
"2018/07/26","43000","-4500","-9.47","46500","46650","42850","3169657","138936492600","3318766445000","77180615"
"2018/07/25","47500","900","1.93","47000","47900","45850","792809","37390992750","3666079212500","77180615"
"2018/07/24","46600","2600","5.91","44000","46850","43850","833890","38261314000","3596616659000","77180615"
"2018/07/23","44000","-500","-1.12","44500","44850","43800","479079","20896221300","3395947060000","77180615"
"2018/07/20","44500","550","1.25","43950","44700","43850","430356","19055390600","3434537367500","77180615"
"2018/07/19","43950","150","0.34","44000","44500","42350","711261","31111319400","3392088029250","77180615"
"2018/07/18","43800","-2500","-5.40","46500","46600","43800","893032","39860353900","3359696782800","76705406"
"2018/07/17","46300","700","1.54","46000","47000","45700","482351","22411113500","3551460297800","76705406"
"2018/07/16","45600","-1400","-2.98","47150","47350","45250","644176","29546727350","3497766513600","76705406"
"2018/07/13","47000","2150","4.79","45450","47250","45200","686671","32012728600","3605154082000","76705406"
"2018/07/12","44850","-850","-1.86","45700","46150","44350","803479","36266542600","3327108760950","74183027"
"2018/07/11","45700","-150","-0.33","45300","46450","44800","637485","29140043200","3390164333900","74183027"
"2018/07/10","45850","-900","-1.93","47300","47800","45800","501656","23282986150","3401291787950","74183027"
"2018/07/09","46750","-800","-1.68","47150","47850","46100","636763","29995762300","3468056512250","74183027"
"2018/07/06","47550","2350","5.20","45500","47950","45350","650845","30541113800","3527402933850","74183027"
"2018/07/05","45200","-750","-1.63","45950","46050","44300","388277","17476024950","3353072820400","74183027"
"2018/07/04","45950","750","1.66","45100","46250","44500","422585","19298693700","3408710090650","74183027"
"2018/07/03","45200","1500","3.43","44350","45400","43500","598987","26812321800","3353072820400","74183027"
"2018/07/02","43700","-2300","-5.00","45850","46000","43100","723279","31799752500","3241798279900","74183027"
"2018/06/29","46000","750","1.66","46200","46750","44700","628769","28660569650","3412419242000","74183027"
"2018/06/28","45250","-900","-1.95","46200","46850","45200","607128","27857454150","3356781971750","74183027"
"2018/06/27","46150","-2200","-4.55","48500","49150","45750","919448","42992500700","3423546696050","74183027"
"2018/06/26","48350","-100","-0.21","48350","49100","47250","920835","44583921200","3586749355450","74183027"
"2018/06/25","48450","1850","3.97","46600","49000","46250","1257786","60817316250","3594167658150","74183027"
"2018/06/22","46600","2100","4.72","44500","46650","44300","1013222","46597789900","3456929058200","74183027"
"2018/06/21","44500","-500","-1.11","44350","46450","44300","1059273","45565061650","3301144701500","74183027"
"2018/06/20","45000","2350","5.51","42550","45400","42550","976968","43180972450","3338236215000","74183027"
"2018/06/19","42650","-1550","-3.51","44300","45200","42150","1340022","56164061100","3163906101550","74183027"
"2018/06/18","44200","-1500","-3.28","45100","45900","43500","858003","38126146950","3217949485400","72804287"
"2018/06/15","45700","-200","-0.44","46150","47300","45200","820427","37899672900","3327155915900","72804287"
"2018/06/14","45900","50","0.11","44400","46750","43800","1459015","66510938500","3341716773300","72804287"
"2018/06/12","45850","-1700","-3.58","47950","47950","45100","1425479","65932622600","3338076558950","72804287"
"2018/06/11","47550","1050","2.26","46550","48000","46500","952628","45000008100","3461843846850","72804287"
"2018/06/08","46500","-1600","-3.33","48400","48500","46300","805997","37807779350","3385399345500","72804287"
"2018/06/07","48100","-500","-1.03","48850","49950","47900","896794","44010063250","3501886204700","72804287"
"2018/06/05","48600","2200","4.74","46250","48600","46250","833973","39821401900","3537951598800","72797358"
"2018/06/04","46400","-1350","-2.83","48200","48800","46050","1042796","49017992400","3377797411200","72797358"
"2018/06/01","47750","-1300","-2.65","49050","49500","47750","847681","41174745400","3476073844500","72797358"
"2018/05/31","49050","950","1.98","48900","49650","47550","1188418","57876602000","3570710409900","72797358"
"2018/05/30","48100","150","0.31","48050","48400","46800","1141306","54243015950","3501552919800","72797358"
"2018/05/29","47950","-3650","-7.07","50700","51000","47900","1726808","85105962400","3490633316100","72797358"
"2018/05/28","51600","5700","12.42","49000","54700","48700","4391058","226072862050","3756343672800","72797358"
"2018/05/25","45900","-1500","-3.16","45350","46700","44300","1605168","73690694550","3341398732200","72797358"
"2018/05/24","47400","-200","-0.42","48000","48150","46800","690807","32857277050","3450594769200","72797358"
