dates,등락률,result
2021-04-28,-0.73,0.0
2021-04-29,-1.48,0.0
2021-04-30,-1.13,0.0
2021-05-03,3.03,1.0
2021-05-04,-0.12,0.0
2021-05-06,0.12,0.0
2021-05-07,4.79,1.0
2021-05-10,1.87,1.0
2021-05-11,4.37,1.0
2021-05-12,0.11,0.0
2021-05-13,1.65,1.0
2021-05-14,-1.73,-1.0
2021-05-17,0.77,0.0
2021-05-18,0.22,0.0
2021-05-20,-3.05,-1.0
2021-05-21,-1.01,0.0
2021-05-24,2.61,1.0
2021-05-25,4.98,1.0
2021-05-26,0.74,0.0
2021-05-27,0.21,0.0
2021-05-28,-1.25,0.0
2021-05-31,3.39,1.0
2021-06-01,-0.61,0.0
2021-06-02,-1.65,-1.0
2021-06-03,-0.84,0.0
2021-06-04,0.11,0.0
2021-06-07,-0.53,0.0
2021-06-08,0.32,0.0
2021-06-09,-1.9,-1.0
2021-06-10,0.22,0.0
2021-06-11,-2.15,-1.0
2021-06-14,0.55,0.0
2021-06-15,-1.53,-1.0
2021-06-16,0.33,0.0
2021-06-17,0.22,0.0
2021-06-18,-0.66,0.0
2021-06-21,-1.89,-1.0
2021-06-22,2.72,1.0
2021-06-23,-0.88,0.0
2021-06-24,-0.33,0.0
2021-06-25,1.0,0.0
2021-06-28,1.55,0.0
2021-06-29,-0.11,0.0
2021-06-30,0.44,0.0
2021-07-01,-1.52,-1.0
2021-07-02,-0.99,0.0
2021-07-05,-0.33,0.0
2021-07-06,0.22,0.0
2021-07-07,0.78,0.0
2021-07-08,-1.44,0.0
2021-07-09,-0.78,0.0
2021-07-12,0.11,0.0
2021-07-13,0.34,0.0
2021-07-14,1.69,1.0
2021-07-15,1.99,1.0
2021-07-16,0.87,0.0
2021-07-19,1.61,1.0
2021-07-20,-0.95,0.0
2021-07-21,-1.07,0.0
2021-07-22,1.4,0.0
2021-07-23,0.11,0.0
2021-07-26,0.21,0.0
2021-07-27,-0.11,0.0
2021-07-28,-1.38,0.0
2021-07-29,3.23,1.0
2021-07-30,-2.3,-1.0
2021-08-02,2.24,1.0
2021-08-03,0.73,0.0
2021-08-04,2.18,1.0
2021-08-05,-1.12,0.0
2021-08-06,1.03,0.0
2021-08-09,-0.51,0.0
2021-08-10,-5.52,-1.0
2021-08-11,-2.38,-1.0
2021-08-12,-0.55,0.0
2021-08-13,-0.78,0.0
2021-08-17,-0.79,0.0
2021-08-18,1.24,0.0
2021-08-19,-3.02,-1.0
2021-08-20,-1.84,-1.0
2021-08-23,0.82,0.0
2021-08-24,3.14,1.0
2021-08-25,-0.34,0.0
2021-08-26,-1.02,0.0
2021-08-27,0.46,0.0
2021-08-30,2.05,1.0
2021-08-31,1.23,0.0
2021-09-01,-1.54,-1.0
2021-09-02,-0.67,0.0
2021-09-03,0.23,0.0
2021-09-06,-0.56,0.0
2021-09-07,0.11,0.0
2021-09-08,-1.02,0.0
2021-09-09,-0.11,0.0
2021-09-10,-1.14,0.0
2021-09-13,0.58,0.0
2021-09-14,1.38,0.0
2021-09-15,-1.36,0.0
2021-09-16,-1.26,0.0
2021-09-17,0.35,0.0
2021-09-23,0.35,0.0
2021-09-24,-0.58,0.0
2021-09-27,-0.23,0.0
2021-09-28,-2.91,-1.0
2021-09-29,-1.44,0.0
2021-09-30,-0.24,0.0
2021-10-01,-2.08,-1.0
2021-10-05,-0.87,0.0
2021-10-06,-1.64,-1.0
2021-10-07,1.53,0.0
2021-10-08,0.5,0.0
2021-10-12,-1.75,-1.0
2021-10-13,1.66,1.0
2021-10-14,1.13,0.0
2021-10-15,-0.74,0.0
2021-10-18,2.5,1.0
2021-10-19,-0.85,0.0
2021-10-20,-1.72,-1.0
2021-10-21,-1.0,0.0
2021-10-22,-0.38,0.0
2021-10-25,0.51,0.0
2021-10-26,-0.38,0.0
2021-10-27,-0.38,0.0
2021-10-28,-1.65,-1.0
2021-10-29,-1.68,-1.0
2021-11-01,1.97,1.0
2021-11-02,0.0,0.0
2021-11-03,-0.39,0.0
2021-11-04,-0.52,0.0
2021-11-05,-0.65,0.0
