dates,등락률,result
2019-05-24,1.33,0.0
2019-05-27,0.39,0.0
2019-05-28,1.17,0.0
2019-05-29,-0.65,0.0
2019-05-30,1.82,1.0
2019-05-31,0.26,0.0
2019-06-03,3.05,1.0
2019-06-04,-2.96,-1.0
2019-06-05,-1.27,0.0
2019-06-07,0.9,0.0
2019-06-10,-0.51,0.0
2019-06-11,6.03,1.0
2019-06-12,-0.73,0.0
2019-06-13,-0.12,0.0
2019-06-14,-1.47,0.0
2019-06-17,0.0,0.0
2019-06-18,0.74,0.0
2019-06-19,-0.62,0.0
2019-06-20,-0.37,0.0
2019-06-21,-0.12,0.0
2019-06-24,1.12,0.0
2019-06-25,-1.23,0.0
2019-06-26,-1.25,0.0
2019-06-27,0.5,0.0
2019-06-28,-0.5,0.0
2019-07-01,-3.28,-1.0
2019-07-02,0.91,0.0
2019-07-03,-1.42,0.0
2019-07-04,0.39,0.0
2019-07-05,-5.22,-1.0
2019-07-08,-1.52,0.0
2019-07-09,-1.26,0.0
2019-07-10,0.0,0.0
2019-07-11,0.0,0.0
2019-07-12,0.28,0.0
2019-07-15,-0.71,0.0
2019-07-16,-0.43,0.0
2019-07-17,1.57,0.0
2019-07-18,-2.81,-1.0
2019-07-19,2.17,1.0
2019-07-22,0.14,0.0
2019-07-23,0.14,0.0
2019-07-24,-1.13,0.0
2019-07-25,-0.43,0.0
2019-07-26,-1.58,-1.0
2019-07-29,0.0,0.0
2019-07-30,-1.6,-1.0
2019-07-31,-3.26,-1.0
2019-08-01,-1.84,-1.0
2019-08-02,-0.78,0.0
2019-08-05,-3.14,-1.0
2019-08-06,-2.27,-1.0
2019-08-07,-1.0,0.0
2019-08-08,0.0,0.0
2019-08-09,1.17,0.0
2019-08-12,0.33,0.0
2019-08-13,-1.16,0.0
2019-08-14,0.5,0.0
2019-08-16,-0.33,0.0
2019-08-19,0.67,0.0
2019-08-20,0.83,0.0
2019-08-21,-0.16,0.0
2019-08-22,-0.16,0.0
2019-08-23,0.17,0.0
2019-08-26,-1.98,-1.0
2019-08-27,-0.5,0.0
2019-08-28,1.86,1.0
2019-08-29,-0.83,0.0
2019-08-30,2.51,1.0
2019-09-02,0.16,0.0
2019-09-03,0.49,0.0
2019-09-04,0.65,0.0
2019-09-05,0.32,0.0
2019-09-06,-0.48,0.0
2019-09-09,-1.13,0.0
2019-09-10,5.87,1.0
2019-09-11,-0.62,0.0
2019-09-16,2.64,1.0
2019-09-17,-0.91,0.0
2019-09-18,0.76,0.0
2019-09-19,-1.36,0.0
2019-09-20,1.07,0.0
2019-09-23,-1.21,0.0
2019-09-24,2.61,1.0
2019-09-25,-0.9,0.0
2019-09-26,1.36,0.0
2019-09-27,-0.6,0.0
2019-09-30,1.05,0.0
2019-10-01,-1.34,0.0
2019-10-02,-0.3,0.0
2019-10-04,0.15,0.0
2019-10-07,4.52,1.0
2019-10-08,-1.59,-1.0
2019-10-10,0.0,0.0
2019-10-11,0.73,0.0
2019-10-14,0.15,0.0
2019-10-15,0.87,0.0
2019-10-16,1.15,0.0
2019-10-17,-2.13,-1.0
2019-10-18,0.0,0.0
2019-10-21,0.44,0.0
2019-10-22,0.43,0.0
2019-10-23,-1.15,0.0
2019-10-24,0.58,0.0
2019-10-25,-1.16,0.0
2019-10-28,0.88,0.0
2019-10-29,0.29,0.0
2019-10-30,-0.72,0.0
2019-10-31,-2.34,-1.0
2019-11-01,0.45,0.0
2019-11-04,-0.15,0.0
2019-11-05,1.79,1.0
2019-11-06,0.59,0.0
2019-11-07,0.58,0.0
2019-11-08,0.43,0.0
2019-11-11,-0.14,0.0
2019-11-12,-0.43,0.0
2019-11-13,-0.29,0.0
2019-11-14,0.29,0.0
2019-11-15,2.17,1.0
2019-11-18,1.42,0.0
2019-11-19,0.56,0.0
